target,text,length,words,hasTitle,hasContent,hasLang,hasCountry1,hasCountry2,hasCountry3,hasCountry4,num_countries
0.0,cofound union progress democraci upyd parti rosa díe alleg tweet say time armi handl emerg,173,31,0,0,0,1,1,1,1,4
0.0,imag claim show grand canal italian citi venic caption call pink swan,116,22,0,0,0,1,1,1,1,4
0.0,claim trolley collector supermarket australian state new south wale test posit novel coronavirus march 2020 share hundr time multipl post facebook,214,37,0,0,0,1,1,1,1,4
0.0,singapor hong kong peopl ran supermarket panic buy toilet paper,88,16,0,0,0,1,1,1,1,4
0.0,trump faint infect coronavirus,44,6,1,1,0,1,1,1,1,4
0.0,ibuprofen worsen coronavirus infect,41,4,0,0,0,1,1,1,1,4
0.0,cdc sponsor facebook post ask help escap coronavirus patient,80,11,0,0,0,1,1,1,1,4
0.0,bombay high court mumbai citi extend lockdown state maharashtra till april 30 2020,112,20,0,0,0,1,1,1,1,4
0.0,wine protect covid19,37,6,0,0,0,1,1,1,1,4
0.0,journalist claim coronavirus patient murder,54,7,0,0,0,1,1,1,1,4
0.0,french ministri health agnè buzyn treat famous movi produc raymond blumenth hydroxychloroquin,129,17,0,0,0,1,1,1,1,4
0.0,larg muslim crowd indian citi haldwani stone pelt doctor tri quarantin imam,113,20,0,0,0,1,1,1,1,4
0.0,chines prime minist visit mosqu follow coronavirus outbreak,75,10,0,0,0,1,1,1,1,4
0.0,cbs news use 2016 ukrain photo covid19 coverag unverifi random tweet regard reliabl sourc real journalist fals,160,24,0,0,0,1,1,1,1,4
0.0,new digit derogatori attest allow french state polic order collect person data track popul,158,27,0,0,0,1,1,1,1,4
0.0,video food packet deposit street view million time facebook twitter youtub alongsid claim show food donat peopl turkey novel coronavirus lockdown,213,36,0,0,0,1,1,1,1,4
0.0,video man commit suicid jump hotel itali entir famili die coronavirus,126,23,0,0,0,1,1,1,1,4
0.0,korean drama predict occurr covid19 2018,59,9,0,0,0,1,1,1,1,4
0.0,articl overst threat coronavirus,42,5,0,0,0,1,1,1,1,4
0.0,4120 coronavirus patient blumenau brazil cure,74,11,0,0,0,1,1,1,1,4
0.0,iraqi ministri health demand close border iran coronavirus,88,14,1,1,0,1,1,1,1,4
0.0,dolphin appear veracruz mexico outbreak new coronavirus,82,12,0,0,0,1,1,1,1,4
0.0,video say vatican confirm pope franci aid test posit coronavirus,95,15,0,0,0,1,1,1,1,4
0.0,video man accus italian civil protect govern region piemont having distribut protect mask poison zinc pyrithion,173,26,0,0,0,1,1,1,1,4
0.0,canada free covid19,28,5,0,0,0,1,1,1,1,4
0.0,franc state pay 46 billion year armi 1 billion inhabit health,107,20,0,0,0,1,1,1,1,4
0.0,prime minist latvia claim covid19 eur 2 billion recoveri budget plan unemploy support benefit,145,23,0,0,0,1,1,1,1,4
0.0,80 covid19 patient die mechan ventil,60,9,0,0,0,1,1,1,1,4
0.0,russian presid vladimir putin releas 800 lion tiger russia stop peopl leav home,111,17,0,0,0,1,1,1,1,4
0.0,facebook post share hundr time claim presid donald trump approv 25 million fund madagascar massproduc herbal remedi tout island presid cure covid19,205,33,0,0,0,1,1,1,1,4
0.0,diplomat henri kissing encourag mandatori vaccin order facilit radic sanitari measur forc steril genet modif,169,21,0,0,0,1,1,1,1,4
0.0,amid coronavirus crisi itali street fill discard print cash seen photo circul social media,135,21,0,0,0,1,1,1,1,4
0.0,kill coronavirus drink hot drink,53,9,0,0,0,1,1,1,1,4
0.0,presid trump urg peopl ingest inject disinfect treatment coronavirus,95,14,0,0,0,1,1,1,1,4
0.0,59 peopl die pastor gave dettol disinfect drink prevent coronavirus,89,15,0,0,0,1,1,1,1,4
0.0,ecuadorean youtub raùl alvarez guen suppos infect covid19,74,9,0,0,0,1,1,1,1,4
0.0,singer moham abdo infect novel coronavirus isol hotel jeddah,109,18,0,1,1,0,0,0,0,0
0.0,peopl thrown currenc note road spread covid19 infect,76,12,0,0,0,1,1,1,1,4
0.0,minist defens japan post tweet thank taiwan donat 500000 face mask,97,17,0,0,0,1,1,1,1,4
0.0,post share repeat whatsapp facebook claim chines doctor discov drink tea effect cure reliev symptom novel coronavirus covid19,189,29,0,0,0,1,1,1,1,4
0.0,umbrella corpor logo odd similar wuhan biotech lab concern aros appar connect video game resid evil new coronavirus outbreak fals,207,30,0,0,0,1,1,1,1,4
0.0,video view ten thousand time multipl post facebook twitter instagram alongsid claim show uk prime minist bori johnson offer cup tea journalist recov ill post share short johnson return work follow hospit treatment covid19,337,54,0,0,0,1,1,1,1,4
0.0,madagascar leav world health organis encourag countri,89,13,0,0,0,1,1,1,1,4
0.0,video covid19 infect woman east manipur,52,8,0,0,0,1,1,1,1,4
0.0,governor state são paulo joão doria transfer helicopt health case use person transport,136,24,0,0,0,1,1,1,1,4
0.0,govern andhra pradesh kanipakam templ quarantin center coronavirus suspect,105,15,0,0,0,1,1,1,1,4
0.0,video show orangutan start wash hand watch zookeep coronavirus pandem,124,19,1,0,0,1,1,1,1,4
0.0,follow statement prison infect coronavirus state hide fact,109,16,0,0,0,1,1,1,1,4
0.0,video show nake man vandal mosqu link coronavirus pandem india,98,16,0,0,0,1,1,1,1,4
0.0,video panick shopper storm supermarket amid coronavirus pandem,91,14,0,0,0,1,1,1,1,4
0.0,case coronavirus argentin provinc santiago del estero confirm,86,14,0,0,0,1,1,1,1,4
0.0,chines doctor confirm african peopl genet resist coronavirus misinform coronavirus outbreak travel farther virus fals,201,26,0,0,0,1,1,1,1,4
0.0,peopl arriv tirur kerala india mumbai train escap sight author avoid quarantin,129,21,0,0,0,1,1,1,1,4
0.0,inhal steam hot water kill covid19,50,8,0,0,0,1,1,1,1,4
0.0,bolivian govern minist arturo murillo confer ask women uterus readi crisi covid19 come soon,141,22,0,0,0,1,1,1,1,4
0.0,voic note say govern appli total lockdown month,82,15,0,0,0,1,1,1,1,4
0.0,china seek court approv kill test posit coronavirus,84,13,0,0,0,1,1,1,1,4
0.0,video show italian boy mother die covid19 shout sky ask late mother,117,21,0,0,0,1,1,1,1,4
0.0,madagascar covid19 free april 28 regist 100 recoveri confirm case,98,15,0,0,0,1,1,1,1,4
0.0,man itali kill lost famili coronavirus,75,14,0,0,0,1,1,1,1,4
0.0,senior polic inspector infect covid19 bhagalpur central jail india,88,14,0,0,0,1,1,1,1,4
0.0,madrid enabl 915038030 request prescript drug,56,7,0,0,0,1,1,1,1,4
0.0,midst coronavirus health crisi wealthi termin ill heiress offer email donat fortun recipi,136,23,0,0,0,1,1,1,1,4
0.0,coronavirus nigeria accord pastor,52,8,0,0,0,1,1,1,1,4
0.0,coordin committe expect syria declar countri safe spread covid19 week,123,20,0,1,1,0,0,0,0,0
0.0,coronavirus lab pre exist patent vaccin bill melinda gate foundat involv spread coronavirus,152,25,0,0,0,1,1,1,1,4
0.0,video show policemen pick banknot stick link coronavirus,84,11,0,0,0,1,1,1,1,4
0.0,claim coronavirus fals pandem,44,7,0,0,0,1,1,1,1,4
0.0,video ooni ife nigerian tradit healer say plant product sulphur treat covid19 vaccin diseas extract substanc,200,36,0,0,0,1,1,1,1,4
0.0,video view ten thousand time multipl post facebook weibo twitter claim show peopl commit suicid contract covid19,189,32,0,0,0,1,1,1,1,4
0.0,kerala india minist kt jaleel draw salari teacher quit job 14 year ago,111,19,0,0,0,1,1,1,1,4
0.0,bollywoof actor aamir khan anonym donat rs 15000 peopl live slum,89,15,0,0,0,1,1,1,1,4
0.0,post share facebook whatsapp claim south african hospit found trace novel coronavirus surviv surfac fresh food item 12 hour lab test,191,33,0,0,0,1,1,1,1,4
0.0,scientist develop vaccin cure covid19 day,64,10,0,0,0,1,1,1,1,4
0.0,peopl jama masjid market break indian covid19 lockdown eid,75,12,0,0,0,1,1,1,1,4
0.0,facebook post question exist coronavirus supermarket employe infect world,120,18,0,0,0,1,1,1,1,4
0.0,video woman push polic offic told hous subtitl said happen disrespect lockdown measur bahia brazil,188,34,0,0,0,1,1,1,1,4
0.0,french writer 17th centuri madam de sévigné wrote letter daughter echo situat live moment,135,25,0,0,0,1,1,1,1,4
0.0,photo man woman embrac share facebook twitter alongsid claim show italian doctor die covid19 contract diseas patient treat,214,37,0,0,0,1,1,1,1,4
0.0,italian red cross give recip make amuchina hand sanit home,81,13,0,0,0,1,1,1,1,4
0.0,photo share hundr time facebook alongsid claim show coffin coronavirus victim itali,122,21,0,0,0,1,1,1,1,4
0.0,drcharl lieber chair harvard univers chemistri chemic biolog depart arrest manufactur sell coronavirus china,160,21,0,0,1,0,0,0,0,0
0.0,covid19 epidem finish netherland govern close singl shop tweet initi bolsonaro minist osmar terra 33120,180,28,0,0,0,1,1,1,1,4
0.0,success egyptian serum treat coronavirus,58,9,1,1,0,1,1,1,1,4
0.0,cure covid19 patient die celebr releas quarantin hospit,97,14,0,0,0,1,1,1,1,4
0.0,number death covid19 fell state capit amazona manaus visit minist health,119,21,0,0,0,1,1,1,1,4
0.0,claim indian prime minist modi said crore 10 million covid19 posit patient treat free,121,19,0,0,0,1,1,1,1,4
0.0,north carolina charg class h feloni wear mask conceal carri,105,19,0,0,0,1,1,1,1,4
0.0,video show peopl hospit bed street view thousand time facebook alongsid claim show coronavirus patient move outsid hospit pakistan overflow patient,229,39,0,0,0,1,1,1,1,4
0.0,measur mercadona implement coronavirus crisi,83,13,0,0,0,1,1,1,1,4
0.0,scientist claim wuhan coronavirus hiv1 engin super weapon,78,11,0,0,0,1,1,1,1,4
0.0,virus old label bottl disinfect 2015 show coronavirus,100,17,0,0,0,1,1,1,1,4
0.0,person coronavirus huelva 2420,56,10,0,0,0,1,1,1,1,4
0.0,letter suppos written bill gate say coronavirus corrector human,107,18,0,0,0,1,1,1,1,4
0.0,multipl post share pictur aircraft deliv suppli claim deliveri coronavirus vaccin china nigerian airport,156,24,0,0,0,1,1,1,1,4
0.0,academia sinica taiwan research institut develop antibodi rapid test china repres took credit,137,20,0,0,0,1,1,1,1,4
0.0,infect taxi driver demand money govern hell infect,79,12,0,0,0,1,1,1,1,4
0.0,covid19 case big number test unit state,85,15,0,0,0,1,1,1,1,4
0.0,recommend countri quarantin combat covid19,78,12,0,0,0,1,1,1,1,4
0.0,video show law enforc offic beat civilian share facebook whatsapp nigeria claim show nigerian soldier beat citizen enforc covid19 lockdown countri,227,34,0,0,0,1,1,1,1,4
0.0,graphic purport detail health risk 5ginduc radiat publish websit share hundr time facebook twitter imag share hoax circul claim covid19 link global rollout 5g network,284,46,0,0,0,1,1,1,1,4
0.0,sandcov highway dubai covid19 pandem definit difficult photograph place doesnt exist fals,155,22,0,0,0,1,1,1,1,4
0.0,imag person sit near islam holiest shrine kaaba saudi arabia share repeat multipl post facebook instagram twitter onlin blog share alongsid claim show lone cleaner person permit sit kaaba coronavirus lockdown,330,56,0,0,0,1,1,1,1,4
0.0,product call air doctor protect covid19 wear,84,15,0,0,0,1,1,1,1,4
0.0,ukrain util bill defer month quarantin,77,13,0,0,0,1,1,1,1,4
0.0,claim indian prime minist modi said crore million covid19 infect patient treat free,122,19,0,0,0,1,1,1,1,4
0.0,5 pictur brazilian known politician chines man caption say man gang arrest são paulo steal covid19 test equip mask,201,35,0,0,0,1,1,1,1,4
0.0,japanes nobel laureat tasuku honjo announc coronavirus manmad,77,10,0,0,0,1,1,1,1,4
0.0,italian ministri interior rule public statement polic check peopl exit hous,129,22,0,0,0,1,1,1,1,4
0.0,relationship covid19 5g network,61,10,0,0,0,1,1,1,1,4
0.0,dr abdul rahman alyoubi director king abdulaziz univers saudi arabia share news new vaccin covid19 creat saudi doctor,154,25,0,1,1,0,0,0,0,0
0.0,photo famili commit suicid hunger lockdown,77,13,0,0,0,1,1,1,1,4
0.0,cuban research develop cure covid19,58,8,0,0,0,1,1,1,1,4
0.0,eat banana prevent coronavirus infect banana good sourc nutrient eat doesnt offer solid protect covid19 fals,180,24,0,0,0,1,1,1,1,4
0.0,cuba develop vaccin coronavirus,50,7,0,0,0,1,1,1,1,4
0.0,mayor curitiba brazil order closur shop citi regist death covid19,121,23,0,0,0,1,1,1,1,4
0.0,egyptian doctor habiba abdel ghani die covid19,53,8,0,1,1,0,0,0,0,0
0.0,price hydroxychloroquinebas medicin plaquenil franc multipli,89,11,0,0,0,1,1,1,1,4
0.0,presid chamber deputi brazil rodrigo maia rule state emerg bill februrari 2019,118,20,0,0,0,1,1,1,1,4
0.0,ship china anchor santa marta colombia,59,11,0,0,0,1,1,1,1,4
0.0,niño jesú hospit clean coronavirus care children young peopl madrid,103,18,0,0,0,1,1,1,1,4
0.0,romanian presid klaus iohanni say school reopen franc experi fail pupil posit,127,20,0,0,0,1,1,1,1,4
0.0,accord headlin articl share screenshot volunt unit kingdom covid19 vaccin trial die day get inject,180,29,0,0,0,1,1,1,1,4
0.0,alfalfa cure covid19,39,7,0,0,0,1,1,1,1,4
0.0,christin lagard say elder live long,56,9,0,0,0,1,1,1,1,4
0.0,multipl alleg coronavirus produc china,67,9,0,1,0,1,1,1,1,4
0.0,video show bodi bag pile spanish hospit,57,12,0,0,0,1,1,1,1,4
0.0,studi indic black tea puer tea prevent coronavirus,69,11,0,0,0,1,1,1,1,4
0.0,covid19 creat lab biolog weapon,65,13,0,0,0,1,1,1,1,4
0.0,amid covid19 pandem mp govern order hous lock april 1 2020,80,12,0,0,0,1,1,1,1,4
0.0,egyptian actor saad elsaeer covid19 photo hospit,86,15,0,0,0,1,1,1,1,4
0.0,spain health secretari advis sell product china,70,9,0,0,0,1,1,1,1,4
0.0,48 pcr test tokyo 19th,53,11,0,0,0,1,1,1,1,4
0.0,novel coronavirus transmit packag andor import good ship china korea,100,15,0,1,1,0,0,0,0,0
0.0,drink alcohol smoke help prevent new coronavirus infect organ,95,13,0,0,0,1,1,1,1,4
0.0,video influenc miranda makaroff say brain control immun system heal,106,19,0,0,0,1,1,1,1,4
0.0,famous brazilian doctor defend approach vertic social distanc,86,12,0,0,0,1,1,1,1,4
0.0,donald trump attempt steal covid19 vaccin german compani refus test kit,109,19,0,1,1,0,0,0,0,0
0.0,5g technolog believ caus coronavirus,55,8,0,0,0,1,1,1,1,4
0.0,person die hematemesi beitou diagnos 2019ncov wear mask taipei,101,18,0,0,0,1,1,1,1,4
0.0,ministri health block respir seat produc spain,77,12,0,0,0,1,1,1,1,4
0.0,promin nation news channel zee news newscard state lockdown extend june 15th 2020,114,17,0,0,0,1,1,1,1,4
0.0,french health minist prevent use chloroquin heal die peopl covid19 harm infectologist didier raoult,133,20,0,0,0,1,1,1,1,4
0.0,claim polish govern plan cut famili benefit coronavirus,91,15,0,0,0,1,1,1,1,4
0.0,new vaccin help cure coronavirus hour,54,9,0,0,0,1,1,1,1,4
0.0,italian air forc air motiv public quarantin,70,11,0,1,0,1,1,1,1,4
0.0,video show seafood market wuhan china,51,9,0,0,0,1,1,1,1,4
0.0,muslim polic offic beat templ priest break lockdown order india,93,16,0,0,0,1,1,1,1,4
0.0,whatsapp messag claim washington post confirm origin sarscov2 secur breach laboratori wuhan,152,26,0,0,0,1,1,1,1,4
0.0,photograph prove there room italian hospit,67,10,0,0,0,1,1,1,1,4
0.0,kennedi center pbs donat democrat get covid19 stimulus money,80,11,0,0,0,1,1,1,1,4
0.0,unit state 360000 death year swim pool dont shut countri,124,22,0,0,0,1,1,1,1,4
0.0,ruth mari calderon academi john maxwel bolivia share inform unknown cure covid19,114,18,0,0,0,1,1,1,1,4
0.0,situat tokyo remain critic util rate hospit bed 11th 91,102,18,0,0,0,1,1,1,1,4
0.0,post say die coronavirus unit state,69,13,0,0,0,1,1,1,1,4
0.0,presid trump sent tweet includ phrase oldi die connect lift coronavirus restrict,137,21,0,0,0,1,1,1,1,4
0.0,chloroquin forbidden french govern decre januari,68,10,0,0,0,1,1,1,1,4
0.0,chines convert islam realiz muslim affect covd19 countri,98,16,0,0,0,1,1,1,1,4
0.0,harri kissing quot say herd accept mandatori forcibl vaccin game,105,15,0,0,0,1,1,1,1,4
0.0,pneumonia thrombosi kill today patient coronavirus given heparin,103,16,0,0,0,1,1,1,1,4
0.0,doctor sgrh hospit new delhi india prescrib hydroxychloroquin tablet prevent covid19 infect,118,17,0,0,0,1,1,1,1,4
0.0,say coronavirus transmiss longer happen droplet air,100,16,0,0,0,1,1,1,1,4
0.0,facebook post share thousand time featur video offici talk report caption claim announc arrest chines scientist,175,27,0,0,0,1,1,1,1,4
0.0,imag peacock gather ootycoimbator road india amid nationwid lockdown,86,12,0,0,0,1,1,1,1,4
0.0,muslim throw currenc note road spread coronavirus indor citi india,95,16,0,0,0,1,1,1,1,4
0.0,1200 coronavirus relief check year advanc tax return year your automat go owe 1200 come tax season,168,29,0,0,0,1,1,1,1,4
0.0,israel alleg develop covid19 vaccin,47,6,0,0,0,1,1,1,1,4
0.0,indian citizen rs5000 covid19 relief click link given viral whatsapp messag,117,20,0,0,0,1,1,1,1,4
0.0,photo hundr peopl pray share hundr time facebook twitter alongsid claim show muslim south india flout nation covid19 lockdown offer nighttim prayer,229,37,0,0,0,1,1,1,1,4
0.0,hot environ ginger ginger prevent covid19 infect,72,11,0,0,0,1,1,1,1,4
0.0,russia vaccin fight covid19,48,8,0,0,0,1,1,1,1,4
0.0,policemen china chase covid19 subway station,55,9,0,0,0,1,1,1,1,4
0.0,ecuadorean doctor save life wuhan crisi,55,8,0,0,0,1,1,1,1,4
0.0,mosqu allow stay open coronavirus epidem church forc close,107,18,0,0,0,1,1,1,1,4
0.0,imag indian muslim pray rooftop despit complet lockdown,72,10,0,0,0,1,1,1,1,4
0.0,video show overcrowd sharmik train oper govern india travel strand migrant labour current lockdown,153,23,0,0,0,1,1,1,1,4
0.0,video show american student sing indian nation anthem thank india suppli hydroxychloroquin,117,15,0,0,0,1,1,1,1,4
0.0,video show bodi deceas covid19 victim wash ashor countri dump sea,116,19,1,0,0,1,1,1,1,4
0.0,ghana nation servic secretariat withhold payment personnel covid19,95,13,0,0,0,1,1,1,1,4
0.0,photo claim lithuanian town mazeikiai cut rest countri outbreak covid19,127,24,0,0,0,1,1,1,1,4
0.0,staff mumbai hotel covidposit case,54,8,0,0,0,1,1,1,1,4
0.0,3500 italian potenti infect novel coronavirus arriv brazil cruis ship,98,15,0,0,0,1,1,1,1,4
0.0,cdc detain fever indefinit vaccin way peopl detent,113,19,0,0,0,1,1,1,1,4
0.0,poison spray coronavirus malaysia singapor air,65,10,0,0,0,1,1,1,1,4
0.0,hoax claim share hundr time facebook twitter certain viral outbreak 100 year align introduct new telecommun technolog post suggest ongo covid19 pandem link rollout 5g mobil phone technolog,301,48,0,0,0,1,1,1,1,4
0.0,chlorin dioxyd cure covid19,43,7,0,0,0,1,1,1,1,4
0.0,madagascar presid announc tri bribe poison miracel treatment covid19,108,16,0,0,0,1,1,1,1,4
0.0,coronavirus exist domest anim vaccin fight,99,17,0,0,0,1,1,1,1,4
0.0,canadian depart health issu emerg notif ask peopl drink warm water,102,15,0,0,0,1,1,1,1,4
0.0,coronavirus aid relief econom secur act give member congress pay increas,97,15,0,0,0,1,1,1,1,4
0.0,photo share thousand time multipl facebook post alongsid claim show bodi kill covid19,133,23,0,0,0,1,1,1,1,4
0.0,nigerian burn chines store,41,5,0,0,0,1,1,1,1,4
0.0,coronavirus defeat antiinflammatori anticoagul,81,9,0,0,0,1,1,1,1,4
0.0,new coronavirus die temperatur 2627 degre celsius,74,12,0,1,1,0,0,0,0,0
0.0,italian govern prohibit christian mass allow prayer islam mosqu,99,14,0,0,0,1,1,1,1,4
0.0,imag show spanish scientist ask cristiano ronaldo messi find cure covid19,101,17,0,0,0,1,1,1,1,4
0.0,pope franci ran away public meet coronavirus fear,67,12,0,0,0,1,1,1,1,4
0.0,pentagon studi found peopl flu vaccin 36 like covid19,96,18,0,0,0,1,1,1,1,4
0.0,imag train inscript covid19,53,9,0,0,0,1,1,1,1,4
0.0,bowl fresh boil garlic water cure novel coronavirus 2019ncov,81,13,0,0,0,1,1,1,1,4
0.0,pictur show list advic given prevent cure covid19,79,15,0,0,0,1,1,1,1,4
0.0,bollywood actor aamir khan help needi covid19 crisi send flour bag cash,116,20,0,0,0,1,1,1,1,4
0.0,volcan ash kill coronavirus,39,6,0,0,0,1,1,1,1,4
0.0,drink water 15 minut help avoid contagion cononavirus,77,12,0,0,0,1,1,1,1,4
0.0,accord document leak bill gate foundat chines scientist mrs shih zheng respons releas covid19 place piec pollut day ice near wuhan seafood market,215,34,0,0,0,1,1,1,1,4
0.0,nurs bori johnson claim save life regist uk,83,15,1,1,0,1,1,1,1,4
0.0,armi patrol street town villag ireland,71,12,0,0,0,1,1,1,1,4
0.0,coronavirus cure 2 hour drink bitter gourd juic,73,12,1,1,0,1,1,1,1,4
0.0,60 democrat vote coronavirus stimulus bill,62,8,0,0,0,1,1,1,1,4
0.0,unvaccin forcibl round oklahoma outdat conspiraci video fema camp vaccin gain new life amid 2020 pandem worri fals,179,26,0,0,0,1,1,1,1,4
0.0,kalonji seed nigella seed contain hydroxychloroquin help cure covid19,85,11,0,0,0,1,1,1,1,4
0.0,poem peopl stay home centuri old inspir spanish flu pandem,109,21,0,0,0,1,1,1,1,4
0.0,joão doria governor são paulo forbad doctor chloroquin covid19 patient,93,14,0,0,0,1,1,1,1,4
0.0,sms servic offer covid19 selfassess,50,7,0,0,0,1,1,1,1,4
0.0,coronavirus makeup cream,48,8,0,0,0,1,1,1,1,4
0.0,evacu yemeni student sultan oman china,62,11,1,1,0,1,1,1,1,4
0.0,memo st luke hospit kansa say drink alcohol lower risk get infect covid19 vodka recommend drink clean sanit,184,29,0,0,0,1,1,1,1,4
0.0,whatsapp audio ensur 24hour curfew 5 day ecuador,77,14,0,0,0,1,1,1,1,4
0.0,peopl type blood prone new coronavirus,68,13,0,0,0,1,1,1,1,4
0.0,covid19 covid1 folk think peopl charg world health organ fact figur,160,28,0,0,0,1,1,1,1,4
0.0,coronavirus amplifi bacteria relat 5g,56,9,0,0,0,1,1,1,1,4
0.0,nobel laureat dr honjo claim covid19 virus man wuhan laboratori,88,15,0,0,0,1,1,1,1,4
0.0,covid19 virus spread area spray eucalyptus oil vapor,77,12,1,0,0,1,1,1,1,4
0.0,tank come town advanc martial law,60,11,0,0,0,1,1,1,1,4
0.0,supermarket germani open day week screenshot show report media outlet focus,113,20,0,0,0,1,1,1,1,4
0.0,post say hair weav lace front manufactur china contain coronavirus,92,15,0,0,0,1,1,1,1,4
0.0,drink water 15 minut avoid coronavirus,51,8,0,0,0,1,1,1,1,4
0.0,athom coronavirus test kit real,49,7,0,1,1,0,0,0,0,0
0.0,algerian presid abdel majid taboun award nation order merit famili martyr doctor wafaa boudissa given hospit countri,184,32,0,1,1,0,0,0,0,0
0.0,brazil presid jair bolsonaro turn cloth pole pernambuco brazil northwest state biggest produc mask glove surgic gown covid19 pandem,185,26,0,0,0,1,1,1,1,4
0.0,white hous coronavirus advis dr anthoni fauci serv clinton foundat board director 20 year,122,19,1,0,0,1,1,1,1,4
0.0,mayor buga vall del cauca said invit peopl buga calm live day,129,28,0,1,1,0,0,0,0,0
0.0,korean busi want reloc myanmar bangladesh covid19 pandem,95,14,0,0,1,0,0,0,0,0
0.0,china grant test kit turkey return mustafa kemal cholera vaccin aid china 1940,105,19,0,1,0,1,1,1,1,4
0.0,18 italian peopl illeg enter ivori coast flee coronavirus,82,13,0,0,0,1,1,1,1,4
0.0,video show muslim prayer white hous washington dc outbreak,86,15,0,1,0,1,1,1,1,4
0.0,video show polic detain covid19 patient india,60,8,0,0,0,1,1,1,1,4
0.0,costco issu recal notic toilet paper covid19 hasnt infect entir popul mania buy bathroom tissu appar fals,175,26,0,0,0,1,1,1,1,4
